9225,4.1393,3.0488,1.1612,0.56674,0.28526,0.025798,0.376,0.368,0.368
9226,1.3372,12.5,1.1521,0.56532,0.28536,0.025818,0.392,0.384,0.384
9227,1.3172,15.625,1.1516,0.56816,0.28517,0.026347,0.36,0.36,0.36
9228,2.0278,8.3333,1.1604,0.57516,0.2859,0.026632,0.416,0.416,0.408
9229,6.1109,4.8077,1.1579,0.57508,0.28567,0.026824,-0.576,0.312,-0.576
9230,448.67,4.4643,1.1594,0.57699,0.28798,0.027842,0.416,0.408,-0.528
9231,1.7451,8.9286,1.1503,0.56432,0.28349,0.025309,0.4,0.392,0.392
9232,4.5085,4.1667,1.1513,0.56693,0.28174,0.025156,0.384,0.368,0.376
9233,1.8596,8.9286,1.1605,0.578,0.28644,0.027807,0.4,0.4,0.392
9234,-35.725,3.9062,1.1612,0.57823,0.28718,0.027861,0.36,0.352,0.352
9235,4.5115,4.3103,1.1587,0.57592,0.28506,0.02665,-0.496,0.304,-0.504
9236,1.6257,10.417,1.1528,0.5762,0.28401,0.025812,-0.488,-0.488,0.32
9237,1.8023,10.417,1.1519,0.57648,0.28358,0.024718,0.264,0.264,0.264
9238,1.5937,12.5,1.155,0.57555,0.28579,0.025197,0.264,-0.728,-0.52
9239,-8.231,4.1667,1.1545,0.57639,0.28389,0.025127,0.272,0.272,0.264
9240,795.95,4.1667,1.1573,0.57559,0.28447,0.025196,-0.512,-0.528,-0.504
9241,-2.2384,2.0161,1.1573,0.57546,0.28453,0.02549,0.336,-0.512,0.328
9242,-12.325,4.1667,1.1581,0.57335,0.28504,0.025903,-0.496,0.304,0.304
9243,9.9931,5,1.165,0.57456,0.28714,0.027073,0.336,0.328,0.328
9244,1.5247,12.5,1.1631,0.57168,0.28569,0.025802,-0.512,-0.52,0.376
9245,10.073,4.0323,1.1624,0.57144,0.28574,0.026299,-0.504,0.336,-0.504
9246,2.8786,4.8077,1.1646,0.57461,0.28762,0.027504,-0.504,0.36,0.352
9247,7.1862,5,1.1629,0.5742,0.28581,0.025643,0.256,0.256,0.256
9248,10.842,5,1.1619,0.57671,0.28692,0.025696,0.304,0.096,0.104
9249,2.6976,5.4348,1.158,0.57215,0.286,0.026022,-0.52,0.272,-0.528
9250,22.394,4.3103,1.1553,0.57156,0.28314,0.02539,0.296,0.296,0.296
9251,18.161,4.8077,1.155,0.57085,0.28232,0.025126,-0.528,0.28,-0.528
9252,1.5809,12.5,1.1549,0.57465,0.28325,0.02562,0.296,-0.52,0.296
9253,1.5649,13.889,1.1527,0.57523,0.28286,0.025553,-0.536,-1.352,-0.536
9254,17.738,4.8077,1.1536,0.57478,0.28266,0.025427,0.248,0.24,0.24
9255,7.2865,4.4643,1.1541,0.57431,0.2832,0.025623,-0.528,0.272,-0.528
9256,6.7823,4.8077,1.1522,0.57517,0.28246,0.025506,-0.528,-0.528,0.256
9257,1.3656,13.889,1.1499,0.57349,0.28223,0.025233,-0.512,-0.52,-0.52
9258,1.5472,12.5,1.1487,0.57209,0.28075,0.025705,-0.504,-0.512,-0.512
9259,-1385.8,4.1667,1.1425,0.57034,0.27807,0.026137,-0.528,-0.528,-0.536
9260,29.523,4.3103,1.1477,0.57283,0.28239,0.024883,-0.504,-7.328,0.328
9261,1.488,12.5,1.1494,0.57423,0.28413,0.025741,-0.512,-0.72,-0.52
9262,-117.22,4.1667,1.1476,0.5725,0.28237,0.025751,-0.544,-0.552,-0.552
9263,1.5736,13.889,1.1485,0.57371,0.28297,0.025414,-0.528,-0.536,-0.536
9264,1650.5,4.4643,1.148,0.57374,0.28407,0.025871,-0.52,-1.336,-0.528
9265,6.6293,4.8077,1.1505,0.57349,0.28508,0.026417,0.256,0.256,0.256
9266,-13.875,3.3784,1.1563,0.57561,0.28682,0.028367,-0.528,0.296,0.112
9267,1.5853,11.364,1.158,0.57837,0.28555,0.027934,0.304,0.304,0.312
9268,16.17,4.3103,1.1445,0.57351,0.28158,0.0265,-0.504,0.336,-0.512
9269,17.019,4.6296,1.1472,0.57309,0.2816,0.026465,-0.528,-0.536,-0.544
9270,1.5033,13.889,1.1468,0.57243,0.28182,0.026318,-0.536,-0.544,-0.696
9271,8.4989,4.8077,1.152,0.57227,0.28336,0.026294,-0.512,-0.712,-0.512
9272,6.6435,5,1.1524,0.57141,0.28362,0.026746,-0.544,-0.544,-0.544
9273,1.5102,12.5,1.1465,0.56829,0.28583,0.026746,-0.536,-0.536,-0.712
9274,9.9852,4.4643,1.1489,0.56882,0.28634,0.025765,-0.52,-0.52,-0.704
9275,-7.332,3.0488,1.1531,0.57499,0.28582,0.025562,-0.512,-0.512,-0.52
9276,1.4959,11.364,1.1562,0.578,0.28653,0.025102,-0.52,0.368,0.176
9277,-63.552,3.4722,1.1503,0.5774,0.28708,0.026414,-0.536,-0.536,-0.536
9278,-25.856,3.9062,1.1489,0.57548,0.28602,0.026196,-0.544,-0.68,-0.544
9279,-133.94,4.0323,1.1518,0.57611,0.285,0.025863,-0.504,-0.504,-0.712
9280,12.331,4.8077,1.1526,0.57675,0.28503,0.025438,-0.52,0.336,-0.48
9281,1.6393,11.364,1.1415,0.57585,0.28448,0.026884,-0.512,-0.728,-0.512
9282,36.442,4.4643,1.1444,0.5767,0.28361,0.026107,-0.528,-0.528,-0.528
9283,1.4553,12.5,1.1491,0.57094,0.28371,0.026531,-0.504,-7.472,0.352
9284,-22.897,4.1667,1.1508,0.57232,0.28171,0.026149,-0.528,-0.528,-0.736
9285,-2.2827,2.1186,1.1486,0.5749,0.28114,0.025964,-0.512,-0.512,0.128
9286,1.49,11.364,1.1462,0.57759,0.28238,0.026055,-0.512,-0.704,0.16
9287,1.5768,10.417,1.153,0.58128,0.28474,0.024769,0.384,0.384,0.384
9288,1.549,10.417,1.1562,0.58265,0.28273,0.027565,-0.52,-0.52,0.368
9289,1.3944,12.5,1.1567,0.58192,0.28146,0.027168,-0.52,-0.704,-0.52
9290,50.976,4.3103,1.1567,0.58265,0.28211,0.027739,-0.512,-0.512,0.4
9291,1.8003,9.6154,1.1521,0.58149,0.28316,0.027641,-0.52,-0.52,0.392
9292,10.46,4.3103,1.1572,0.58216,0.28242,0.02786,-0.528,-0.536,0.384
9293,1.5963,10.417,1.1567,0.57773,0.28017,0.028322,-0.544,-0.536,-0.536
9294,22080,3.9062,1.163,0.58111,0.2822,0.027078,-0.544,0.368,-0.544
9295,1.6891,10.417,1.1534,0.58122,0.28118,0.027134,-0.536,-0.752,-0.528
9296,5.1403,4.8077,1.1485,0.57873,0.28015,0.026379,-0.536,0.384,-0.528
9297,25.089,4.3103,1.1538,0.57603,0.28175,0.027774,-0.528,0.384,-0.52
9298,1.4278,12.5,1.154,0.57523,0.27956,0.026999,-0.536,-0.528,-0.752
9299,7.513,4.8077,1.1571,0.57553,0.28246,0.026853,-0.52,0.368,0.368
9300,1.5814,11.364,1.15,0.57366,0.28053,0.027276,-0.512,0.392,-0.48
9301,193.52,4.3103,1.1532,0.57346,0.2817,0.028507,-0.536,0.408,0.376
9302,8.1683,4.3103,1.1517,0.57348,0.28016,0.02746,-0.528,0.392,0.36
9303,28.126,4.3103,1.1529,0.57761,0.28005,0.028282,-0.528,-0.744,-0.528
9304,-62.41,3.9063,1.1564,0.58041,0.28068,0.028354,-0.544,0.4,0.168
9305,6.4698,4.8077,1.1552,0.57797,0.28035,0.026891,-0.536,-0.536,0.392
9306,1.4506,12.5,1.1514,0.57735,0.28063,0.027198,-0.536,-7.664,0.384
9307,1.5511,10.417,1.1501,0.57453,0.28229,0.02843,0.376,0.384,0.384
9308,9.2989,4.8077,1.1511,0.57685,0.28188,0.027728,-0.544,-0.544,0.32
9309,-5.5586,3.0488,1.1538,0.57745,0.28473,0.028618,-0.528,0.352,-0.52
