0,0,NaN,0,0,NaN,0,0,NaN,0,0,NaN,0,0,NaN,0,0,NaN,-0.5168,1.192
0.048,0.08,1.5,0,0.032,0,0,0.032,0,0,0.032,0,0,0.032,0,0,0.032,0,0.1328,0.4112
0,0.28,0,0,0.28,0,0,0.28,0,0,0.28,0,0,0.28,0,0,0.28,0,0.1056,0.2896
0.16,0.24,2,0.088,0.136,1.8333,0.056,0.08,2.3333,0,0.024,0,0,0.024,0,0,0.024,0,0.1664,0.5248
0.104,-0.032,-0.76471,0.056,-0.08,-0.41176,0,-0.136,-0,0,-0.136,-0,0,-0.136,-0,0,-0.136,-0,-0.4928,1.1632
0,-0.12,-0,0,-0.12,-0,0,-0.12,-0,0,-0.12,-0,0,-0.12,-0,0,-0.12,-0,-0.3952,0.9264
0,0.024,0,0,0.024,0,0,0.024,0,0,0.024,0,0,0.024,0,0,0.024,0,0.1664,0.432
0.112,0.176,1.75,0.056,0.096,1.4,0.016,0.032,1,0,0.016,0,0,0.016,0,0,0.016,0,0.1536,0.6096
0.064,-0.32,-0.16667,0,-0.384,-0,0,-0.384,-0,0,-0.384,-0,0,-0.384,-0,0,-0.384,-0,-0.5248,1.2048
0.232,-0.152,-0.60417,0.12,-0.264,-0.3125,0.064,-0.32,-0.16667,0,-0.384,-0,0,-0.384,-0,0,-0.384,-0,-0.3696,0.9104
-0.032,-0.384,0.090909,-0.032,-0.384,0.090909,0.288,-0.064,-0.81818,0.16,-0.192,-0.45455,0.064,-0.288,-0.18182,0,-0.352,-0,-0.2944,0.7808
0.064,0.112,1.3333,0.016,0.016,Inf,0,0,NaN,0,0,NaN,0,0,NaN,0,0,NaN,0.1552,0.3792
0.072,0.12,1.5,0.032,0.048,2,0,0.016,0,0,0.016,0,0,0.016,0,0,0.016,0,0.1488,0.3888
0.096,-0.12,-0.44444,0.048,-0.168,-0.22222,0.024,-0.192,-0.11111,0,-0.216,-0,0,-0.216,-0,0,-0.216,-0,-0.3936,0.9296
0.08,0.136,1.4286,0.04,0.064,1.6667,0,0.024,0,0,0.024,0,0,0.024,0,0,0.024,0,0.1488,0.3904
0.072,0.136,1.125,0.032,0.056,1.3333,0,0.024,0,0,0.024,0,0,0.024,0,0,0.024,0,0.1488,0.3872
0.112,0.168,2,0.024,0.032,3,0,0.008,0,0,0.008,0,0,0.008,0,0,0.008,0,0.1056,0.3152
0.064,0.112,1.3333,0.024,0.032,3,0,0.008,0,0,0.008,0,0,0.008,0,0,0.008,0,0.144,0.3904
0.08,0.136,1.4286,0.04,0.064,1.6667,0,0.024,0,0,0.024,0,0,0.024,0,0,0.024,0,0.1456,0.3968
0.064,0.112,1.3333,0.016,0.024,2,0,0.008,0,0,0.008,0,0,0.008,0,0,0.008,0,0.1424,0.4
0.08,0.136,1.4286,0.032,0.056,1.3333,0,0.024,0,0,0.024,0,0,0.024,0,0,0.024,0,0.144,0.3984
0.072,0.12,1.5,0.032,0.056,1.3333,0,0.024,0,0,0.024,0,0,0.024,0,0,0.024,0,0.1472,0.3936
0.08,0.136,1.4286,0.04,0.072,1.25,0,0.032,0,0,0.032,0,0,0.032,0,0,0.032,0,0.1456,0.3952
0.104,0.064,-2.6,0.056,0.016,-1.4,0.032,-0.008,-0.8,0,-0.04,-0,0,-0.04,-0,0,-0.04,-0,-0.4016,0.9456
0.08,0.128,1.6667,0.016,0.024,2,0,0.008,0,0,0.008,0,0,0.008,0,0,0.008,0,0.1456,0.408
0.048,0.08,1.5,0,0.032,0,0,0.032,0,0,0.032,0,0,0.032,0,0,0.032,0,0.152,0.4688
0.048,0.08,1.5,0,0.032,0,0,0.032,0,0,0.032,0,0,0.032,0,0,0.032,0,0.152,0.4688
0.144,0.224,1.8,0.088,0.144,1.5714,0.064,0.104,1.6,0,0.04,0,0,0.04,0,0,0.04,0,0.1584,0.5024
0.096,0.184,1.0909,0.048,0.096,1,0,0.048,0,0,0.048,0,0,0.048,0,0,0.048,0,0.1904,0.5248
0.12,0.224,1.1538,0.056,0.112,1,0,0.056,0,0,0.056,0,0,0.056,0,0,0.056,0,0.248,0.4816
0.144,-0.2,-0.4186,0.088,-0.256,-0.25581,0,-0.344,-0,0,-0.344,-0,0,-0.344,-0,0,-0.344,-0,-0.5408,1.3328
0.104,0.208,1,0,0.104,0,0,0.104,0,0,0.104,0,0,0.104,0,0,0.104,0,0.2432,0.544
0.2,-0.392,-0.33784,0.112,-0.48,-0.18919,0.08,-0.512,-0.13514,0,-0.592,-0,0,-0.592,-0,0,-0.592,-0,-0.4208,1.0304
0,-0.64,-0,0,-0.64,-0,0,-0.64,-0,0,-0.64,-0,0,-0.64,-0,0,-0.64,-0,-0.224,0.5856
0,-0.52,-0,0,-0.52,-0,0,-0.52,-0,0,-0.52,-0,0,-0.52,-0,0,-0.52,-0,0.0816,0.1392
0.112,0.176,1.75,0.04,0.056,2.5,0,0.016,0,0,0.016,0,0,0.016,0,0,0.016,0,0.1056,0.3056
0,-0.048,-0,0,-0.048,-0,0,-0.048,-0,0,-0.048,-0,0,-0.048,-0,0,-0.048,-0,0.1488,0.3888
0.104,-0.264,-0.28261,0.04,-0.328,-0.1087,0,-0.368,-0,0,-0.368,-0,0,-0.368,-0,0,-0.368,-0,-0.5952,1.3728
0.096,0.16,1.5,0.032,0.048,2,0,0.016,0,0,0.016,0,0,0.016,0,0,0.016,0,0.1824,0.5952
0.128,-0.44,-0.22535,0.08,-0.488,-0.14085,0,-0.568,-0,0,-0.568,-0,0,-0.568,-0,0,-0.568,-0,-0.3808,0.8864
0.144,0.24,1.5,0.056,0.112,1,0,0.056,0,0,0.056,0,0,0.056,0,0,0.056,0,0.2288,0.6016
0.064,0.12,1.1429,0,0.056,0,0,0.056,0,0,0.056,0,0,0.056,0,0,0.056,0,0.2256,0.6064
0.072,0.128,1.2857,0,0.056,0,0,0.056,0,0,0.056,0,0,0.056,0,0,0.056,0,0.2272,0.5968
0.12,-0.48,-0.2,0.04,-0.56,-0.066667,0,-0.6,-0,0,-0.6,-0,0,-0.6,-0,0,-0.6,-0,-0.5936,1.4128
0.224,0.32,2.3333,0.12,0.192,1.6667,0.088,0.144,1.5714,0,0.056,0,0,0.056,0,0,0.056,0,0.1568,0.4144
0.184,0.28,1.9167,0.104,0.176,1.4444,0.064,0.112,1.3333,0,0.048,0,0,0.048,0,0,0.048,0,0.1728,0.4016
0.088,-0.144,-0.37931,0.024,-0.208,-0.10345,0,-0.232,-0,0,-0.232,-0,0,-0.232,-0,0,-0.232,-0,-0.2704,0.68
0.104,-0.12,-0.46429,0.056,-0.168,-0.25,0.024,-0.2,-0.10714,0,-0.224,-0,0,-0.224,-0,0,-0.224,-0,-0.5328,1.1616
0.08,0.12,2,0,0.04,0,0,0.04,0,0,0.04,0,0,0.04,0,0,0.04,0,0.1008,0.2656
0.088,-0.256,-0.25581,0.04,-0.304,-0.11628,0,-0.344,-0,0,-0.344,-0,0,-0.344,-0,0,-0.344,-0,-0.4848,1.0928
0.104,0.16,1.8571,0.064,0.096,2,0.032,0.048,2,0,0.016,0,0,0.016,0,0,0.016,0,0.1312,0.4288
0,0.096,0,0,0.096,0,0,0.096,0,0,0.096,0,0,0.096,0,0,0.096,0,0.1216,0.432
0.096,0,-1,0.048,-0.048,-0.5,0,-0.096,-0,0,-0.096,-0,0,-0.096,-0,0,-0.096,-0,-0.4096,0.976
0.08,0.064,-5,0.032,0.016,-2,0,-0.016,-0,0,-0.016,-0,0,-0.016,-0,0,-0.016,-0,-0.4256,0.9584
0,-0.072,-0,0,-0.072,-0,0,-0.072,-0,0,-0.072,-0,0,-0.072,-0,0,-0.072,-0,0.0864,0.2576
0.776,0.696,-9.7,0.032,-0.048,-0.4,0,-0.08,-0,0,-0.08,-0,0,-0.08,-0,0,-0.08,-0,-0.3408,0.7168
0.2,0.16,-5,0.104,0.064,-2.6,0.064,0.024,-1.6,0,-0.04,-0,0,-0.04,-0,0,-0.04,-0,-0.216,0.5664
0.192,0.256,3,0.112,0.16,2.3333,0.08,0.112,2.5,0,0.032,0,0,0.032,0,0,0.032,0,0.1056,0.3936
0.088,-0.112,-0.44,0.032,-0.168,-0.16,0,-0.2,-0,0,-0.2,-0,0,-0.2,-0,0,-0.2,-0,-0.4512,1.0224
0.16,0.248,1.8182,0.112,0.176,1.75,0.088,0.136,1.8333,0,0.048,0,0,0.048,0,0,0.048,0,0.1456,0.3648
0,0.464,0,0,0.464,0,0,0.464,0,0,0.464,0,0,0.464,0,0,0.464,0,0.176,0.3808
0.136,0.2,2.125,0.08,0.12,2,0.056,0.088,1.75,0,0.032,0,0,0.032,0,0,0.032,0,0.1056,0.2384
0.112,0.064,-2.3333,0.064,0.016,-1.3333,0.032,-0.016,-0.66667,0,-0.048,-0,0,-0.048,-0,0,-0.048,-0,-0.4096,0.9616
0.08,0.112,2.5,0.024,0.056,0.75,0,0.032,0,0,0.032,0,0,0.032,0,0,0.032,0,-0.3936,0.9312
0.08,0.136,1.4286,0.04,0.064,1.6667,0,0.024,0,0,0.024,0,0,0.024,0,0,0.024,0,0.136,0.4048
0.184,0.256,2.5556,0.072,0.12,1.5,0.04,0.072,1.25,0,0.032,0,0,0.032,0,0,0.032,0,0.0992,0.2528
0.168,0.288,1.4,0.08,0.168,0.90909,0.04,0.088,0.83333,0,0.048,0,0,0.048,0,0,0.048,0,0.208,0.5152
0.48,0.064,-1.1538,0.208,-0.208,-0.5,0.112,-0.304,-0.26923,0.064,-0.352,-0.15385,0,-0.416,-0,0,-0.416,-0,-0.3808,0.8448
0,-0.264,-0,0,-0.264,-0,0,-0.264,-0,0,-0.264,-0,0,-0.264,-0,0,-0.264,-0,0.104,0.256
0.48,0.032,-1.0714,0,-0.448,-0,0,-0.448,-0,0,-0.448,-0,0,-0.448,-0,0,-0.448,-0,-0.2512,0.7584
0.104,-0.36,-0.22414,0.064,-0.4,-0.13793,0.048,-0.416,-0.10345,0,-0.464,-0,0,-0.464,-0,0,-0.464,-0,-0.2464,0.6272
0.152,-0.36,-0.29688,0.104,-0.408,-0.20312,0,-0.512,-0,0,-0.512,-0,0,-0.512,-0,0,-0.512,-0,-0.3472,0.7472
0.12,0.176,2.1429,0.056,0.08,2.3333,0,0.024,0,0,0.024,0,0,0.024,0,0,0.024,0,0.2112,0.3408
0.144,-0.352,-0.29032,0.072,-0.424,-0.14516,0,-0.496,-0,0,-0.496,-0,0,-0.496,-0,0,-0.496,-0,-0.3488,0.9232
0.04,-0.392,-0.092593,0,-0.432,-0,0,-0.432,-0,0,-0.432,-0,0,-0.432,-0,0,-0.432,-0,-0.1808,0.4288
0.128,-0.208,-0.38095,0,-0.336,-0,0,-0.336,-0,0,-0.336,-0,0,-0.336,-0,0,-0.336,-0,-0.3344,0.6832
0,-0.464,-0,0,-0.464,-0,0,-0.464,-0,0,-0.464,-0,0,-0.464,-0,0,-0.464,-0,0.096,0.2224
0.104,-0.384,-0.21311,0.056,-0.432,-0.11475,0.024,-0.464,-0.04918,0,-0.488,-0,0,-0.488,-0,0,-0.488,-0,-0.4192,0.9968
0.024,0.08,0.42857,0.024,0.056,0.75,0.024,0.04,1.5,0,0.016,0,0,0.016,0,0,0.016,0,0.0528,0.104
-0.224,-0.016,-1.0769,-0.224,-0.064,-1.4,0.304,0.432,2.375,0.088,0.16,1.2222,0,0.072,0,0,0.072,0,0.1872,0.4336
0.232,-0.064,-0.78378,0.088,-0.208,-0.2973,0.016,-0.28,-0.054054,0,-0.296,-0,0,-0.296,-0,0,-0.296,-0,-0.4384,1.0576
0.152,0.216,2.375,0.072,0.088,4.5,0,0.016,0,0,0.016,0,0,0.016,0,0,0.016,0,0.184,0.4064
0.216,-0.224,-0.49091,0.096,-0.344,-0.21818,0.056,-0.384,-0.12727,0,-0.44,-0,0,-0.44,-0,0,-0.44,-0,-0.368,0.8976
0.08,0.16,1,0.016,0.016,Inf,0,0,NaN,0,0,NaN,0,0,NaN,0,0,NaN,0.216,0.4608
0.096,-0.448,-0.17647,0,-0.544,-0,0,-0.544,-0,0,-0.544,-0,0,-0.544,-0,0,-0.544,-0,-0.3936,0.8784
0.16,0.28,1.3333,0.088,0.176,1,0.056,0.12,0.875,0,0.064,0,0,0.064,0,0,0.064,0,0.2064,0.4704
0,0.072,0,0,0.072,0,0,0.072,0,0,0.072,0,0,0.072,0,0,0.072,0,0.0768,0.096
0.16,0.072,-1.8182,0.328,0.24,-3.7273,0.248,0.16,-2.8182,0.08,-0.008,-0.90909,0,-0.088,-0,0,-0.088,-0,-0.3952,0.96
0.192,0.064,-1.5,0.12,-0.008,-0.9375,0.088,-0.04,-0.6875,0.016,-0.112,-0.125,0,-0.128,-0,0,-0.128,-0,-0.2048,0.5168
0,-0.016,-0,0,-0.016,-0,0,-0.016,-0,0,-0.016,-0,0,-0.016,-0,0,-0.016,-0,0.0928,0.1616
0.024,0.04,1.5,0,0.016,0,0,0.016,0,0,0.016,0,0,0.016,0,0,0.016,0,0.1216,0.1952
0,-0.152,-0,0,-0.152,-0,0,-0.152,-0,0,-0.152,-0,0,-0.152,-0,0,-0.152,-0,0.1056,0.1696
0.072,-0.152,-0.32143,0,-0.224,-0,0,-0.224,-0,0,-0.224,-0,0,-0.224,-0,0,-0.224,-0,-0.1824,0.4592
-0.16,-0.032,-1.25,0.04,0.168,0.3125,0.024,0.136,0.21429,0.016,0.08,0.25,0,0.064,0,0,0.064,0,0.1344,0.36
0,0.128,0,0.04,0.168,0.3125,0.024,0.136,0.21429,0.016,0.08,0.25,0,0.064,0,0,0.064,0,0.1344,0.36
0.08,0.16,1,0.032,0.072,0.8,0,0.04,0,0,0.04,0,0,0.04,0,0,0.04,0,0.1488,0.3376
0.112,0.184,1.5556,0.04,0.08,1,0,0.04,0,0,0.04,0,0,0.04,0,0,0.04,0,0.1728,0.4352
0.128,-0.08,-0.61538,0.072,-0.136,-0.34615,0.04,-0.168,-0.19231,0,-0.208,-0,0,-0.208,-0,0,-0.208,-0,-0.3312,0.6768
0.152,0.256,1.4615,0.112,0.184,1.5556,0.08,0.128,1.6667,0,0.048,0,0,0.048,0,0,0.048,0,0.1312,0.3632
0.192,0.048,-1.3333,0.192,0.048,-1.3333,0.168,0.024,-1.1667,0.056,-0.088,-0.38889,0,-0.144,-0,0,-0.144,-0,-0.3104,0.816
0.12,0.096,-5,0.072,0.048,-3,0.032,0.008,-1.3333,0,-0.024,-0,0,-0.024,-0,0,-0.024,-0,-0.1488,0.4368
0,0.192,0,0,0.192,0,0,0.192,0,0,0.192,0,0,0.192,0,0,0.192,0,0.1824,0.2368
0.128,0.184,2.2857,0.048,0.072,2,0,0.024,0,0,0.024,0,0,0.024,0,0,0.024,0,0.2432,0.2656
0.144,-0.464,-0.23684,0.064,-0.544,-0.10526,0,-0.608,-0,0,-0.608,-0,0,-0.608,-0,0,-0.608,-0,-0.1616,0.4944
0,-0.48,-0,0,-0.48,-0,0,-0.48,-0,0,-0.48,-0,0,-0.48,-0,0,-0.48,-0,0.0704,0.2288
0.344,-0.48,-0.41748,0.912,0.088,-1.1068,0.904,0.08,-1.0971,0.032,-0.792,-0.038835,0,-0.824,-0,0,-0.824,-0,-0.328,0.7504
0,-0.608,-0,0,-0.608,-0,0,-0.608,-0,0,-0.608,-0,0,-0.608,-0,0,-0.608,-0,0.0912,0.1216
0.04,0.048,5,0.008,0.008,Inf,0,0,NaN,0,0,NaN,0,0,NaN,0,0,NaN,0.224,0.2736
0,0.136,0,0,0.136,0,0,0.136,0,0,0.136,0,0,0.136,0,0,0.136,0,0.1232,0.1488
0.008,0.024,0.5,0.008,0.024,0.5,0.008,0.024,0.5,0,0.016,0,0,0.016,0,0,0.016,0,0.1536,0.3008
0.176,0.328,1.1579,0.136,0.288,0.89474,0.104,0.256,0.68421,0,0.152,0,0,0.152,0,0,0.152,0,-0.3296,0.7104
0,0.064,0,0,0.064,0,0,0.064,0,0,0.064,0,0,0.064,0,0,0.064,0,0.1424,0.3424
0.16,0.064,-1.6667,0,-0.096,-0,0,-0.096,-0,0,-0.096,-0,0,-0.096,-0,0,-0.096,-0,-0.2848,0.8128
-0.16,-0.008,-1.0526,-0.16,-0.008,-1.0526,-0.16,-0.008,-1.0526,-0.16,-0.008,-1.0526,-0.16,-0.04,-1.3333,0.08,0.112,2.5,0.1248,0.2848
0.168,0.272,1.6154,0.096,0.2,0.92308,0,0.104,0,0,0.104,0,0,0.104,0,0,0.104,0,-0.4192,1.0416
0,-0.2,-0,0,-0.2,-0,0,-0.2,-0,0,-0.2,-0,0,-0.2,-0,0,-0.2,-0,-0.2736,0.6384
0.16,0.136,-6.6667,0.088,0.064,-3.6667,0.032,0.008,-1.3333,0,-0.024,-0,0,-0.024,-0,0,-0.024,-0,-0.2496,0.6496
0,0.232,0,0,0.232,0,0,0.232,0,0,0.232,0,0,0.232,0,0,0.232,0,0.2848,0.272
0.176,0.176,Inf,0.104,0.104,Inf,0,0,NaN,0,0,NaN,0,0,NaN,0,0,NaN,-0.4208,0.9616
0,0.248,0,0,0.248,0,0,0.248,0,0,0.248,0,0,0.248,0,0,0.248,0,0.24,0.3552
0.136,0.288,0.89474,0.096,0.248,0.63158,0.032,0.184,0.21053,0,0.152,0,0,0.152,0,0,0.152,0,-0.2096,0.608
0,0.104,0,0,0.104,0,0,0.104,0,0,0.104,0,0,0.104,0,0,0.104,0,0.0688,0.1376
0.088,0.04,-1.8333,0.048,0,-1,0,-0.048,-0,0,-0.048,-0,0,-0.048,-0,0,-0.048,-0,-0.1552,0.4672
0,-0.008,-0,0,-0.008,-0,0,-0.008,-0,0,-0.008,-0,0,-0.008,-0,0,-0.008,-0,0.1392,0.3168
0.312,0.24,-4.3333,0.168,0.096,-2.3333,0.128,0.056,-1.7778,0,-0.072,-0,0,-0.072,-0,0,-0.072,-0,-0.4624,1.112
0.08,0.16,1,0,0.08,0,0,0.08,0,0,0.08,0,0,0.08,0,0,0.08,0,0.136,0.312
0.224,0.352,1.75,0.12,0.224,1.1538,0.088,0.176,1,0,0.088,0,0,0.088,0,0,0.088,0,0.2064,0.4464
0.264,0.088,-1.5,0.08,-0.096,-0.45455,0,-0.176,-0,0,-0.176,-0,0,-0.176,-0,0,-0.176,-0,-0.176,0.44
0.272,0.136,-2,0.104,-0.032,-0.76471,0.08,-0.056,-0.58824,0.024,-0.112,-0.17647,0,-0.136,-0,0,-0.136,-0,-0.288,0.6432
0.072,0.112,1.8,0.032,0.048,2,0,0.016,0,0,0.016,0,0,0.016,0,0,0.016,0,0.112,0.3024
0.048,0.096,1,0,0.048,0,0,0.048,0,0,0.048,0,0,0.048,0,0,0.048,0,0.16,0.3984
0.176,0.312,1.2941,0,0.136,0,0,0.136,0,0,0.136,0,0,0.136,0,0,0.136,0,0.136,0.4448
-0.072,0.064,-0.52941,0.12,0.232,1.0714,0.104,0.184,1.3,0,0.08,0,0,0.08,0,0,0.08,0,0.1152,0.288
0.104,0.168,1.625,0.056,0.096,1.4,0.024,0.04,1.5,0,0.016,0,0,0.016,0,0,0.016,0,0.0992,0.2192
0.184,0.264,2.3,0.104,0.16,1.8571,0.072,0.104,2.25,0,0.032,0,0,0.032,0,0,0.032,0,0.1152,0.4352
0,0.384,0,0,0.384,0,0,0.384,0,0,0.384,0,0,0.384,0,0,0.384,0,0.1264,0.4528
0,0.336,0,0,0.336,0,0,0.336,0,0,0.336,0,0,0.336,0,0,0.336,0,0.2224,0.6752
0.376,0.32,-6.7143,0.168,0.112,-3,0.112,0.056,-2,0.048,-0.008,-0.85714,0,-0.056,-0,0,-0.056,-0,-0.4688,1.2016
0.088,0.144,1.5714,0,0.056,0,0,0.056,0,0,0.056,0,0,0.056,0,0,0.056,0,0.1104,0.4816
0,-0.2,-0,0,-0.2,-0,0,-0.2,-0,0,-0.2,-0,0,-0.2,-0,0,-0.2,-0,0.1232,0.4464
0.096,-0.544,-0.15,0.04,-0.6,-0.0625,0,-0.64,-0,0,-0.64,-0,0,-0.64,-0,0,-0.64,-0,-0.3152,0.7168
0.104,-0.552,-0.15854,0.048,-0.608,-0.073171,0,-0.656,-0,0,-0.656,-0,0,-0.656,-0,0,-0.656,-0,-0.4688,0.8896
