1265.1,0.99381,1.1488,113.88,90.267,118.1,2.1676,2.1812,0.37213
1153.2,1.1763,0.9984,119.28,92.171,115.7,2.0973,1.783,0.29318
979.82,1.2708,1.2512,119.72,89.645,107.88,2.2415,1.7639,0.37059
940.53,1.2192,1.0192,111.17,87.625,108.8,2.2601,1.8538,0.44802
932.99,1.1577,1.1536,105.57,80.141,104.52,2.2153,1.9135,0.46605
979.92,1.1183,1.0016,111.37,96.3,110.95,2.1397,1.9133,0.44833
1191.5,1.2026,0.2752,100.44,21.4,134.88,2.3855,1.9836,0.39623
1267.5,0.90132,1.12,109.77,49.617,97.458,2.3524,2.61,0.43803
1626.9,0.93436,0.7152,120.66,88.998,125.51,2.3319,2.4957,0.31311
991.16,1.1345,0.9936,98.41,71.209,101.68,2.1638,1.9073,0.39911
1005.8,1.1787,1.184,107.54,75.705,104.07,2.1209,1.7993,0.35307
1305.2,0.92854,1.24,99.984,73.822,109.12,2.4795,2.6703,0.48413
779.88,1.3222,1.3392,102.21,76.047,104.41,2.5637,1.939,0.6842
895.18,1.305,0.6704,96.33,67.267,105.41,2.4465,1.8748,0.49009
700.53,1.3989,0.744,119.25,85.164,102.5,2.4877,1.7783,0.70011
912.7,1.241,1.2944,120.09,92.918,104.52,2.2694,1.8287,0.44479
628.09,1.4883,0.6896,123.61,82.274,102.83,2.9388,1.9746,1.0773
651.4,1.4888,0.9648,123.09,80.2,95.652,2.5193,1.6922,0.68422
990.7,1.1703,1.1104,113.07,82.793,96.727,2.1658,1.8506,0.35776
1269.1,0.84769,1.128,140.23,97.188,120.04,2.252,2.6567,0.55761
899.08,1.3281,0.8,129.45,78.442,108.16,2.4088,1.8137,0.46655
640.82,1.678,0.9088,143.53,94.919,112.45,2.6025,1.551,0.69823
735.42,1.2459,1.1568,98.888,17.723,91.078,2.2526,1.808,0.58352
942.32,1.288,0.2272,130.87,73.226,127.73,2.5868,2.0084,0.61502
1009.2,1.1881,1.072,113.43,40.281,131.94,2.3789,2.0023,0.5506
1096.5,0.98597,0.9888,151.7,85.566,124.91,2.7844,2.824,0.87828
799.16,1.3364,0.5472,127.11,67.727,118.65,2.6992,2.0198,0.80337
725.26,1.437,0.984,120.96,63.244,109.29,2.6626,1.8528,0.75611
1182.8,0.92731,1.8496,128.75,72.098,109.36,2.5501,2.75,0.62668
918.19,0.99949,0.4544,134.73,76.517,95.606,2.5301,2.5314,0.77031
763.95,1.4186,0.9232,127.47,68.831,136.82,2.6691,1.8815,0.87974
747.69,1.4447,0.752,123.53,69.003,118,2.751,1.9042,0.8113
1369,1.1006,0.3424,123.05,72.494,119.5,2.4384,2.2155,0.33175
716.66,1.354,0.9504,120.82,91.177,105.96,2.6716,1.973,0.85135
659.98,1.3938,0.9808,141.87,89.067,98.772,2.86,2.052,1.0121
890.45,1.0515,0.904,121.46,91.775,97.722,2.3408,2.2261,0.64741
706.97,1.4286,0.5808,184.8,104.45,117.9,2.8344,1.9841,0.98428
1279.2,1.1853,1.0288,175.3,117.68,88.391,2.4147,2.0372,0.23763
NaN,1.4804,0.1232,112.8,77.076,NaN,2.9613,2.0003,1.0792
NaN,1.4804,0.1232,112.8,77.076,NaN,2.9613,2.0003,1.0792
692.62,1.4356,1.3088,98.961,64.412,72.042,2.9504,2.0552,0.67238
559.53,1.5449,1.4352,129.16,50.788,80.737,2.7386,1.7727,0.85898
1402.7,0.96939,0.5888,105.56,90.001,139.41,2.0099,2.0734,0.32285
1402.7,0.96939,0.5888,105.58,89.999,139.41,2.0099,2.0734,0.32285
0,1.4769,1.3536,133.3,74.441,82.838,2.5151,1.703,-0.049142
1037.8,1.0318,1.2416,128.43,53.285,77.732,2.1853,2.1178,0.34314
915.8,1.1509,1.6944,128.08,66.189,71.798,2.2435,1.9492,0.34478
1480.1,1.108,0.3632,95.716,59.441,123.39,2.1534,1.9436,0.22555
1480.1,1.108,0.3632,95.716,59.441,123.39,2.1534,1.9436,0.22555
NaN,1.2823,0.0752,110.31,57.929,NaN,2.6755,2.0864,0.75706
757.21,1.5738,1.0512,104.52,57.429,87.98,2.3336,1.4828,0.35761
757.21,1.5738,1.0512,104.52,57.43,87.98,2.3336,1.4828,0.35761
626.93,1.406,1.1936,110.22,58.107,84.179,2.7712,1.9709,0.88191
984.74,1.0884,1.1568,144.22,72.778,95.653,2.2019,2.023,0.42792
946.68,1.1724,1.768,112.33,44.898,85.646,2.1354,1.8213,0.33604
666.86,1.5341,1.2816,94.007,43.505,76.727,2.4859,1.6204,0.48019
862.88,1.3323,1.8528,93.39,49.029,68.112,2.5031,1.8788,0.34229
859.65,1.1277,1.064,98.418,48.544,81.28,2.9701,2.6338,0.80873
891.39,0.94664,1.1312,111.96,54.652,81.662,2.7271,2.8808,0.90412
657.9,1.4139,1.6048,117.78,55.102,64.622,2.5276,1.7877,0.50576
616.6,1.1534,1.1408,105.05,69.92,142.37,0.56456,0.48949,0.095106
565.55,1.1829,0.3888,107.56,73.871,158.02,0.53531,0.45256,0.10726
468.35,1.411,0.4288,112.71,63,155.14,0.57847,0.40998,0.12601
435.89,1.6453,0.464,109.72,77.511,150.31,0.55327,0.33627,0.09482
684.09,1.0669,0.2592,100.17,63.668,172.54,0.52653,0.49351,0.095182
708.92,1.081,0.192,103.17,70.554,174.82,0.55457,0.51301,0.097041
579.57,1.3495,0.9024,111.14,57.888,143.53,0.52332,0.3878,0.068118
408.52,1.7062,0.56,109.71,69.474,141.03,0.56473,0.33099,0.098137
517.87,1.4673,0.2656,110.58,63.369,139.77,0.60938,0.4153,0.095279
497.58,1.4392,0.9344,108.63,61.84,147.58,0.61305,0.42595,0.11464
848.53,1.661,0.9248,105.96,61.195,100.01,2.1664,1.3042,0.25044
1232.4,1.4339,0.7648,92.636,59.504,117.92,2.0418,1.4239,0.16687
849.47,1.6766,1.1024,104.07,65.602,109.44,2.1541,1.2848,0.26536
849.49,1.634,0.9088,98.407,66.424,109.84,2.1807,1.3346,0.28739
0,1.0721,1.7632,135.79,49.524,65.918,0.45878,0.42792,-0.03433
0,1.0721,1.7632,135.79,49.524,65.918,0.45878,0.42792,-0.03433
1495.1,1.0131,2.024,133.28,47.246,56.437,0.43928,0.43362,0.0050319
807.54,1.2397,2.008,158.38,41.181,59.88,0.49566,0.39984,0.01556
0,1.2267,2.3312,152.63,42.648,58.683,0.47232,0.38504,-0.0033166
343.19,1.329,0.5776,133.78,62.505,68.696,0.68011,0.51173,0.1619
364.27,1.5426,1.0672,123.55,67.008,86.076,0.65722,0.42603,0.1248
0,1.4469,0.9248,130.26,47.501,70.38,0.55603,0.3843,-0.004151
800.81,1.1105,2.088,89.414,37.91,77.946,2.8807,2.5941,0.86698
556.01,1.7008,5.536,99.789,61.894,91.463,2.6918,1.5827,0.78555
585.54,1.414,1.4992,131.72,65.473,79.793,2.9098,2.0579,1.0447
538.93,1.6261,1.2656,132.88,75.989,72.007,2.4844,1.5279,0.61347
588.03,1.285,1.9888,116.08,58.564,68.199,2.7593,2.1473,0.96396
703.64,1.13,2.0112,117.03,62.276,75.675,2.771,2.4521,0.97417
699.17,1.307,2.0512,111.95,59.948,91.218,2.5887,1.9806,0.77591
899.72,1.0701,1.0128,104.66,74.177,81.648,2.3383,2.185,0.51043
660.13,1.2894,1.5616,102.16,49.772,81.083,2.7004,2.0943,0.8651
1078.4,0.90648,1.5216,94.171,53.112,89.877,2.4293,2.6799,0.58834
637.45,1.5612,1.1072,105.79,63.137,107.03,2.7951,1.7904,0.89499
726.02,1.3288,1.52,80.521,41.315,77.066,2.4681,1.8574,0.53464
648.67,1.3781,1.176,118.1,66.587,94.247,2.7474,1.9936,0.94363
703.15,1.3524,1.6112,119.95,77.347,90.797,2.595,1.9189,0.71677
948.11,1.363,1.6416,106.76,66.451,86.818,2.4239,1.7783,0.32376
2177.2,1.0021,0.552,148.7,74.95,94.304,2.3772,2.3721,0.11866
616.6,1.7802,1.096,121.23,65.109,107.38,2.3829,1.3386,0.5364
1076.9,0.91905,2.0608,98.053,46.821,68.809,1.974,2.1479,0.29015
1004.9,1.0958,1.8352,82.678,42.674,74.923,2.139,1.952,0.29965
0,0.95017,1.1952,90.83,45.606,69.041,1.8567,1.9541,-0.01586
1301.7,0.98374,1.0384,106.36,73.233,88.614,2.0104,2.0436,0.23153
2122.2,1.0258,1.144,106.56,73.914,76.859,2.0251,1.9743,0.070509
628.08,1.314,1.2848,114.61,83.663,81.619,2.5206,1.9183,0.80706
1052.6,1.278,0.8208,113.51,82.329,92.456,2.2696,1.7758,0.27893
959.21,1.2228,1.0608,107.95,78.163,79.982,2.5056,2.049,0.38687
998.2,1.1845,1.1232,136.35,99.155,101.78,2.3522,1.9858,0.42698
866.18,1.3964,0.4576,154.25,88.78,123.91,2.5307,1.8123,0.57498
1531.3,0.801,1,118.16,98.499,98.941,1.9539,2.4393,0.26614
904.37,1.2864,0.7792,134.22,102.21,91.17,2.0733,1.6117,0.30693
731.49,1.4684,0.5696,185.02,83.661,123.37,2.5882,1.7626,0.75934
1254.4,1.1095,1.3584,133.23,93.876,83.762,2.1029,1.8954,0.20271
1245,1.1363,0.2224,142,98.621,96.451,2.275,2.0022,0.26442
1277.1,0.87845,1.7264,128.28,75.273,78.253,1.7899,2.0376,0.21114
1371.3,1.0933,1.88,137.21,77.266,71.537,2.0198,1.8475,0.13764
3919,0.98259,2.1232,107.62,64.16,63.822,1.9059,1.9397,0.016573
1127,0.96447,1.0128,122.16,112.14,103.65,2.3144,2.3997,0.49812
583.99,1.4912,1.5744,80.268,32.988,84.751,2.9303,1.965,1.0171
NaN,1.3473,NaN,116.95,62.875,NaN,0.61766,0.45846,0.15648
NaN,0.95242,NaN,109.05,68.21,NaN,0.59876,0.62867,0.17617
NaN,1.5524,NaN,117.84,68.756,NaN,0.60359,0.38882,0.12626
NaN,1.3198,6.088,108.9,59.404,NaN,0.67058,0.50808,0.1988
300.46,1.3702,0.8416,120.22,71.871,82.31,0.73803,0.53861,0.28036
274.94,1.4104,0.7376,132.75,72.868,67.432,0.71955,0.51017,0.2461
293.86,1.3632,0.4944,146.73,78.462,73.093,0.67769,0.49711,0.22173
284.14,1.5437,2.692,146.64,79.205,84.748,0.70381,0.45591,0.23127
NaN,1.3998,2.7787,150.59,82.627,NaN,0.61922,0.44236,0.16667
237.97,1.6354,2.56,146,80.456,56.259,0.66907,0.40913,0.17627
318.38,1.4021,6.3307,149.39,80.691,63.202,0.75109,0.53568,0.18966
340.82,1.379,1.1168,111.32,57.653,79.906,0.70817,0.51355,0.19231
641.14,1.3912,0.5184,148.17,81.063,72.682,0.55101,0.39608,0.029403
698.45,0.9161,1.232,145.5,79.774,71.234,0.5914,0.64556,0.064507
NaN,1.636,1.424,134.12,70.778,NaN,0.59592,0.36425,0.086318
NaN,1.486,NaN,137,72.947,NaN,0.66261,0.4459,0.1027
NaN,1.7216,3.76,140.95,73.924,NaN,0.68204,0.39616,0.16167
NaN,0.96869,2.416,139.54,74.476,NaN,0.67223,0.69396,0.127
NaN,1.3709,NaN,144.78,81.532,NaN,0.58891,0.42957,0.083689
NaN,1.1952,2.092,148.51,83.116,NaN,0.60938,0.50987,0.070343
486.33,1.6597,0.8144,140.22,83.485,77.679,0.59268,0.3571,0.044395
304.73,1.4579,0.4192,133.18,78.422,92.392,0.7566,0.51897,0.28406
289.52,1.4323,0.2272,144.27,80.023,84.468,0.73069,0.51017,0.27801
374.28,1.4291,0.7856,138.11,76.627,83.431,0.70408,0.49267,0.15323
302.56,1.3868,0.8208,135.63,76.232,82.244,0.70506,0.5084,0.24614
297.47,1.4315,0.264,134.94,74.668,83.523,0.70221,0.49054,0.24075
564.79,0.7906,1.7968,132.23,75.114,79.89,0.59992,0.75882,0.15287
500.21,1.1218,1.4576,151.68,80.541,78.55,0.55188,0.49197,0.080544
492.22,1.0219,1.0432,143.4,80.609,78.095,0.57061,0.55836,0.10652
484.97,1.0558,1.1616,143.17,78.654,70.956,0.61206,0.57973,0.10748
444.14,1.4812,0.3376,130.92,78.483,89.524,0.61313,0.41394,0.082429
278.69,1.6574,0.58,141.79,75.809,46.012,0.63334,0.38212,0.091692
452.17,1.2921,0.84,140.84,75.522,86.846,0.62212,0.4815,0.10438
614.54,1.1446,0.8528,142.78,78.28,79.286,0.54003,0.4718,0.049535
716.16,1.239,1.0944,135.9,75.56,84.746,0.57456,0.46372,0.037663
463.66,1.3905,0.8912,145.2,80.343,90.865,0.59348,0.42681,0.081615
476.32,1.0427,0.2752,139.06,76.369,96.235,0.66035,0.6333,0.18033
723.5,1.0352,0.2144,122.11,69.604,90.941,0.59415,0.57392,0.06066
466.91,1.2738,0.2848,116.15,64.946,89.102,0.61493,0.48275,0.10097
873.97,1.1077,1.048,110.5,61.815,98.909,0.64748,0.5845,0.046895
460.87,1.2654,0.336,146.55,81.323,98.604,0.60834,0.48074,0.11373
506.66,1.2724,0.8608,142.13,76.239,96.835,0.65109,0.5117,0.1047
370.65,1.4317,0.4896,140.68,77.054,96.997,0.70756,0.49422,0.1828
628.87,1.2321,0.3072,141.2,75.507,94.4,0.60347,0.48979,0.060698
565.9,1.0474,0.6496,150.34,80.981,94.244,0.58102,0.5547,0.095985
486.79,1.0767,0.6304,142.98,80.318,96.68,0.67599,0.62783,0.17047
329.16,1.4585,0.5888,145.34,81.649,98.473,0.7509,0.51483,0.25535
435.37,1.1975,0.5296,120.22,66.803,93.861,0.68216,0.56967,0.17034
314.37,1.4221,0.8032,131.65,72.018,92.49,0.75482,0.53079,0.27949
329.47,1.3363,0.6144,135.01,71.844,91.287,0.6999,0.52377,0.24455
399.23,1.2123,0.5568,124.38,73.533,93.468,0.59845,0.49365,0.15148
547.71,1.015,0.3024,143.17,78.369,93.24,0.62412,0.61492,0.12457
0,1.0444,0.4208,153.85,80.623,97.408,0.58507,0.56022,-0.021537
445.34,1.3021,0.9072,120.17,107.91,94.114,0.72426,0.55621,0.15561
315.93,1.4868,0.7376,147.08,80.231,95.15,0.73126,0.49185,0.24445
615.96,1.0706,0.9248,134.19,78.447,100.9,0.67086,0.62659,0.11068
333.38,1.4109,0.64,140.37,76.222,96.685,0.74063,0.52493,0.25408
346.46,1.4205,0.6032,135.46,72.507,97.945,0.69877,0.49192,0.2093
470.15,1.3184,0.8336,121.85,74.24,99.013,0.60538,0.45919,0.10012
295.25,1.5186,0.552,131.1,72.591,93.466,0.72972,0.48053,0.26243
300.85,1.4683,0.7056,140.25,74.458,93.757,0.7386,0.50301,0.27782
343.01,1.7315,0.2304,149.97,83.176,98.26,0.63001,0.36385,0.1172
361.03,1.5142,0.1232,154.37,87.464,100.68,0.60775,0.40137,0.1319
352.56,1.3879,0.584,151.61,89.472,101.7,0.69446,0.50035,0.21713
360,1.2766,0.4272,140.45,78.031,98.476,0.68998,0.54049,0.2353
394.76,1.3306,1.8256,142.57,80.72,96.786,0.6986,0.52501,0.18146
836.65,0.96428,3.648,150.61,84.988,118.12,0.60007,0.6223,0.069268
603.52,1.2309,1.2464,123.44,69.8,88.429,0.65333,0.53079,0.072504
350.75,1.3932,0.9328,124.13,70.386,88.03,0.70124,0.50333,0.19216
481.86,1.2148,0.7888,121.94,72.767,99.316,0.71274,0.58671,0.15607
374.99,1.2351,0.2032,127.46,72.662,92.495,0.60254,0.48785,0.16594
306.95,1.4329,0.3744,122.98,68.626,91.466,0.74069,0.51693,0.27497
291.54,1.4697,0.6896,119.1,67.204,90.862,0.74078,0.50404,0.28788
566.41,0.92981,1.8,123.39,68.53,92.278,0.652,0.70122,0.14992
325.66,1.3801,0.8976,121.68,66.44,88.25,0.70118,0.50808,0.2277
295.56,1.4991,0.1632,116.59,64.733,92.493,0.74332,0.49585,0.27593
337.56,1.4286,0.8352,113,62.744,92.603,0.69998,0.48998,0.20682
431.11,1.3025,0.5008,113.16,61.457,94.074,0.68664,0.52716,0.1491
497.89,1.2096,0.2016,109.52,59.73,86.812,0.71567,0.59166,0.12995
286.48,1.4919,0.7936,113.25,61.408,85.754,0.73874,0.49516,0.27156
304.74,1.4389,0.176,110.26,60.679,91.571,0.69884,0.48566,0.24653
471.82,1.0192,1.1584,111.14,60.715,89.872,0.62457,0.61277,0.16069
431.01,0.98725,1.704,109.76,58.937,86.849,0.69306,0.70201,0.24422
302.36,1.4465,0.2176,113.61,61.639,86.124,0.71465,0.49405,0.24374
326.29,1.5515,1.4544,115.14,62.728,89.111,0.63025,0.40622,0.1464
424.32,1.2762,0.736,112.84,64.324,91.681,0.63713,0.49923,0.13452
550.98,1.2479,0.7744,110.48,60.075,88.487,0.59939,0.48031,0.071277
542.15,1.332,1.24,110.55,60.804,91.669,0.66773,0.5013,0.08308
637.62,1.2776,0.2816,110.62,59.968,92.412,0.642,0.50252,0.060844
498.74,1.4454,0.6192,109.59,59.47,91.654,0.66546,0.46041,0.082795
300.88,1.4617,0.7808,108.04,57.921,92.39,0.72612,0.49676,0.26695
451.68,1.3023,0.2864,106.12,56.892,92.691,0.63072,0.48432,0.11297
342.54,1.5319,0.52,109.63,59.132,92.913,0.68607,0.44785,0.16836
748.8,1.0475,1.4336,143.74,84.034,100.64,0.64032,0.6113,0.071095
374.46,1.3278,1.3376,123.79,71.186,113.92,0.73542,0.55384,0.26418
2400.4,0.7569,1.1776,139.07,77.484,82.061,0.55431,0.73234,0.0080968
334.27,1.489,0.3776,128.43,71.304,80.745,0.74115,0.49775,0.18978
654.11,1.1781,0.2528,126.62,71.754,79.802,0.63189,0.53638,0.05688
525.33,1.2661,1.048,129.63,78.494,86.515,0.67911,0.53639,0.095609
435.91,1.1669,0.4208,147.96,86.62,93.953,0.60095,0.515,0.13901
333.59,1.4082,0.816,139.03,79.845,91.27,0.71383,0.50692,0.2234
602.93,1.1552,0.7664,151.61,86.022,108.7,0.64315,0.55672,0.098233
563.92,1.0144,0.6592,159.89,87.358,108.37,0.66888,0.65937,0.15705
412.86,1.3837,1.216,150.36,83.703,106.6,0.73915,0.53418,0.18916
310.71,1.5422,0.3408,156.28,89.961,92.233,0.61657,0.3998,0.16187
354.05,1.4863,0.8048,150.63,86.877,96.282,0.75637,0.50891,0.21087
552.43,0.94589,0.408,153.62,86.245,98.5,0.69032,0.72981,0.18222
510.86,1.6621,0.6416,154.35,88.366,105.52,0.63526,0.38221,0.062611
434.29,1.264,0.184,171.8,94.188,104.51,0.61248,0.48454,0.1379
572.56,1.3724,0.7904,175.24,100.84,102.06,0.63486,0.46259,0.070616
593.69,0.90396,0.4816,169.45,98.11,104.52,0.61766,0.68328,0.14676
475,1.1502,0.2608,151.2,94.083,105.51,0.67169,0.584,0.16905
443.28,1.1916,0.608,162.05,94.143,107.41,0.70276,0.58974,0.20152
469.5,1.2436,0.2096,177.81,96.624,121.76,0.67801,0.54519,0.17403
366.94,1.3204,0.6064,173.04,97.889,107.14,0.71617,0.54238,0.24812
506.45,1.1386,0.0192,173.74,90.117,119.82,0.69966,0.61449,0.18697
398.17,1.5147,0.28,182.22,88.136,117.23,0.6363,0.42009,0.13832
427.07,1.4178,0.4144,134.81,50.994,99.038,0.6601,0.46558,0.12477
644.63,1.2261,0.6896,133.75,44.443,99.579,0.66578,0.54299,0.07489
518.12,1.2392,0.576,138.95,77.923,75.935,0.61918,0.49967,0.074862
455.59,1.1406,1.3648,135.05,77.618,74.536,0.57628,0.50523,0.097162
1238.1,1.2884,1.0784,128.94,72.338,77.765,0.64451,0.50024,0.013457
351.84,1.245,0.6048,131.42,78.051,79.367,0.68651,0.55142,0.20664
619.85,1.6006,0.7488,136.05,76.771,76.187,0.75132,0.4694,0.046313
381.13,1.4286,0.7008,168.65,94.615,87.582,0.67073,0.46951,0.14088
417.39,1.1524,0.408,128.92,62.904,102.64,0.71186,0.61772,0.23828
481.9,1.2852,0.2336,161.58,30.526,103.16,0.64197,0.49951,0.11748
337.91,1.4554,0.4352,156.76,29.974,104.62,0.6777,0.46565,0.21059
475.04,1.3226,0.7248,162.4,11.552,140.28,0.64516,0.48778,0.15677
7854.4,1.0798,0.264,153.08,39.387,94.829,0.58923,0.54566,0.00048515
NaN,1.5527,0.456,130.67,83.71,NaN,2.2946,1.4778,0.49607
NaN,1.0699,0.2976,127.27,77.177,NaN,2.0161,1.8845,0.44968
NaN,1.29,0.456,112.6,70.649,NaN,2.0793,1.6119,0.27117
NaN,1.1227,0.28,101.18,73.651,NaN,2.1063,1.8762,0.53942
NaN,1.0171,0.1376,121.8,79.787,NaN,2.0299,1.9959,0.42506
NaN,1.161,0.2128,121.97,81.111,NaN,2.3578,2.0308,0.55597
NaN,1.3917,0.7968,122.99,86.167,NaN,2.5414,1.8262,0.63089
NaN,1.4164,0.3536,117.41,79.021,NaN,2.5122,1.7737,0.65302
NaN,1.5175,0.4032,108.94,71.928,NaN,2.94,1.9374,0.84303
NaN,1.2909,0.1424,103.81,65.731,NaN,2.3702,1.8361,0.60571
NaN,1.2622,0.2784,103.62,66.941,NaN,2.2282,1.7654,0.32732
NaN,1.3857,0.4672,96.767,66.021,NaN,2.3952,1.7285,0.58154
NaN,1.2775,0.3328,107.87,74.432,NaN,2.3025,1.8024,0.43686
NaN,1.166,0.048,119.39,78.535,NaN,2.3003,1.9729,0.46589
NaN,1.0231,0.056,120.76,81.644,NaN,2.2375,2.1869,0.47449
NaN,1.3353,0.328,123.32,76.033,NaN,2.6115,1.9557,0.59742
NaN,1.1585,0.3408,106.42,71.503,NaN,1.9826,1.7114,0.29693
NaN,1.2002,0.128,100.24,71.068,NaN,2.0313,1.6925,0.26845
NaN,1.3022,0.2624,112.79,69.658,NaN,2.1889,1.6809,0.32098
NaN,1.3074,0.1536,110.82,72.463,NaN,2.1532,1.647,0.30805
NaN,1.1605,0.3232,114.37,67.315,NaN,2.2494,1.9384,0.33991
NaN,1.0923,0.4144,140.55,81.558,NaN,2.3566,2.1574,0.51146
NaN,1.5317,0.2928,147.85,73.313,NaN,2.7333,1.7844,0.69672
NaN,1.2525,0.4,128.78,76.843,NaN,2.5952,2.072,0.61824
NaN,1.1289,0.3408,127.16,75.829,NaN,2.0819,1.8442,0.46055
NaN,1.0952,0.1536,102.36,84.414,NaN,2.0996,1.9171,0.53044
NaN,1.0769,0.2384,100.99,60.512,NaN,2.0797,1.9312,0.56701
NaN,1.129,0.424,101.67,65.727,NaN,2.0689,1.8325,0.39594
NaN,1.3168,0.152,133.12,93.064,NaN,2.0762,1.5767,0.40844
NaN,0.97169,0.136,113.37,72.242,NaN,2.1596,2.2226,0.33372
NaN,1.4062,0.1424,125.57,68.4,NaN,2.1479,1.5274,0.3887
NaN,1.2144,0.1792,109.55,77.593,NaN,2.1498,1.7702,0.33253
NaN,0.98409,0.5056,115.67,71.962,NaN,1.978,2.0099,0.22997
NaN,0.80276,0.2672,114.36,71.637,NaN,2.2241,2.7706,0.52169
NaN,1.0515,0.2304,92.922,63.507,NaN,2.2893,2.1771,0.24445
NaN,1.0983,0.2192,123.07,79.039,NaN,2.0902,1.9032,0.48658
NaN,0.90946,0.2928,109.21,73.38,NaN,1.9813,2.1785,0.40512
NaN,0.86787,0.472,100.04,63.479,NaN,2.2096,2.546,0.51912
NaN,0.99065,0.3008,102.53,68.592,NaN,2.1467,2.1669,0.56784
NaN,0.85611,0.2096,90.903,61.945,NaN,2.0472,2.3913,0.39894
NaN,1.084,0.1696,102.13,64.097,NaN,2.1101,1.9465,0.50372
NaN,1.0657,0.2928,107.11,70.461,NaN,2.0209,1.8964,0.49415
NaN,1.4243,0.7232,104.67,58.778,NaN,2.2478,1.5782,0.29281
NaN,1.1166,0.2016,105.8,60.682,NaN,2.1036,1.8839,0.49634
NaN,1.1056,0.1648,116.6,62.387,NaN,2.1835,1.9749,0.52603
NaN,1.0984,0.2688,120.9,66.901,NaN,2.0591,1.8747,0.55567
NaN,1.0931,0.2768,117.95,71.901,NaN,2.0602,1.8847,0.45181
NaN,1.0819,0.1392,120.89,80.646,NaN,2.0986,1.9398,0.4774
NaN,1.3195,0.4976,148.06,81.971,NaN,2.2075,1.673,0.44986
NaN,1.0745,0.3824,127.8,70.156,NaN,2.123,1.9759,0.50126
NaN,1.0484,0.1616,121.08,68.719,NaN,2.0176,1.9244,0.43826
NaN,1.1425,0.0928,113.92,73.556,NaN,2.1113,1.848,0.5338
NaN,1.0618,0.3472,123.1,76.255,NaN,2.045,1.9259,0.40819
NaN,1.1453,0.36,124.94,84.16,NaN,2.1693,1.8941,0.44315
NaN,1.0997,0.3168,116.53,66.772,NaN,2.0994,1.909,0.56186
NaN,1.0615,0.5088,119.92,62.329,NaN,2.1155,1.9928,0.49157
NaN,0.90806,0.2176,97.868,58.953,NaN,2.1595,2.3781,0.49828
